Correlation_Pair;Correlation_Value;Absolute_Correlation
bullish_imnbScore_score <-> bull_imbalance_high_2;0.0436;0.0436
bullish_imnbScore_score <-> finished_auction_high;0.0404;0.0404
bullish_imnbScore_score <-> bull_imbalance_high_0;0.0321;0.0321
bullish_bid_score <-> extrem_asc_dsc_comparison_bearish_extrem;-0.0302;0.0302
bullish_bid_score <-> bullish_dsc_ask_bid_delta_imbalance;-0.0300;0.0300
bullish_imnbScore_score <-> imbalance_score_high;-0.0294;0.0294
bullish_imnbScore_score <-> bear_imbalance_high_3;-0.0270;0.0270
bullish_bid_score <-> price_volume_dynamic;-0.0260;0.0260
bullish_imnbScore_score <-> bear_imbalance_high_1;-0.0226;0.0226
bullish_bid_score <-> bullish_absorption_ratio;-0.0199;0.0199
bullish_bid_score <-> extrem_ask_bid_imbalance_bearish_extrem;-0.0197;0.0197
bullish_imnbScore_score <-> finished_auction_low;-0.0195;0.0195
bullish_imnbScore_score <-> bearish_extrem_revIntensity_ratio_extrem;0.0191;0.0191
bullish_imnbScore_score <-> bull_imbalance_high_1;0.0171;0.0171
bullish_bid_score <-> bullish_market_context_score;0.0146;0.0146
bullish_imnbScore_score <-> bear_imbalance_high_2;-0.0143;0.0143
bullish_bid_score <-> absorption_intensity_repeat_bearish_vol;0.0119;0.0119
bullish_bid_score <-> bullish_combined_pressure;0.0098;0.0098
bullish_imnbScore_score <-> bear_imbalance_low_0;-0.0084;0.0084
bullish_bid_score <-> bearish_market_context_score;0.0071;0.0071
bullish_bid_score <-> bearish_absorption_intensity_repeat_count;0.0067;0.0067
bullish_bid_score <-> bearish_combined_pressure;0.0060;0.0060
bullish_bid_score <-> bearish_repeatAskBid_ratio;-0.0023;0.0023
bullish_bid_score <-> naked_poc_dist_above;0.0003;0.0003
bullish_imnbScore_score <-> bullish_extrem_revIntensity_ratio_extrem;nan;nan
bullish_imnbScore_score <-> bearish_extrem_zone_volume_ratio_extrem;-0.0427;0.0427
bullish_imnbScore_score <-> bullish_extrem_zone_volume_ratio_extrem;nan;nan
bullish_imnbScore_score <-> bullish_extrem_pressure_ratio_extrem;nan;nan
bullish_imnbScore_score <-> bullish_extrem_abs_ratio_extrem;nan;nan
bullish_imnbScore_score <-> bullish_extrem_vs_rest_activity_extrem;nan;nan
bullish_imnbScore_score <-> bullish_continuation_vs_reversal_extrem;nan;nan
bullish_imnbScore_score <-> bullish_repeat_ticks_ratio_extrem;nan;nan
bullish_imnbScore_score <-> bullish_asc_ask_bid_imbalance;0.6852;0.6852
bullish_imnbScore_score <-> bullish_asc_dynamics;0.6849;0.6849
bullish_imnbScore_score <-> bullish_imbalance_evolution;0.6737;0.6737
bullish_imnbScore_score <-> bullish_dsc_dynamics;-0.5353;0.5353
bullish_imnbScore_score <-> bullish_dsc_ask_bid_imbalance;-0.5353;0.5353
bullish_imnbScore_score <-> bullish_asc_ask_bid_delta_imbalance;0.4649;0.4649
bullish_imnbScore_score <-> bullish_asc_dsc_ratio;0.3603;0.3603
bullish_imnbScore_score <-> extrem_asc_ratio_bullish_extrem;nan;nan
bullish_imnbScore_score <-> extrem_dsc_ratio_bullish_extrem;nan;nan
bullish_imnbScore_score <-> extrem_zone_significance_bullish_extrem;nan;nan
bullish_imnbScore_score <-> extrem_ask_bid_imbalance_bullish;nan;nan
bullish_imnbScore_score <-> extrem_asc_dsc_comparison_bullish_extrem;nan;nan
bullish_imnbScore_score <-> count_AbvBlw_asym_ratio;-0.4318;0.4318
bullish_imnbScore_score <-> count_blw_tot_ratio;0.4318;0.4318
bullish_imnbScore_score <-> count_abv_tot_ratio;-0.4318;0.4318
bullish_imnbScore_score <-> bullish_absorption_ratio;0.3603;0.3603
bullish_imnbScore_score <-> bullish_dsc_ask_bid_delta_imbalance;0.2381;0.2381
bullish_imnbScore_score <-> vol_volatility_score;0.1831;0.1831
bullish_imnbScore_score <-> bullish_absorption_intensity_repeat_count;-0.1802;0.1802
bullish_imnbScore_score <-> absorption_intensity_repeat_bullish_vol;-0.1726;0.1726
bullish_imnbScore_score <-> bearish_absorption_score;0.1662;0.1662
bullish_imnbScore_score <-> bullish_repeatAskBid_ratio;0.1539;0.1539
bullish_imnbScore_score <-> bearish_market_context_score;-0.1217;0.1217
bullish_imnbScore_score <-> bearish_absorption_intensity_repeat_count;0.1048;0.1048
bullish_imnbScore_score <-> bearish_asc_ask_bid_delta_imbalance;0.0936;0.0936
bullish_imnbScore_score <-> bearish_asc_dynamics;0.0833;0.0833
bullish_imnbScore_score <-> bearish_asc_ask_bid_imbalance;0.0833;0.0833
bullish_imnbScore_score <-> absorption_intensity_repeat_bearish_vol;0.0804;0.0804
bullish_imnbScore_score <-> bullish_market_context_score;0.0767;0.0767
bullish_imnbScore_score <-> bullish_absorption_score;0.0729;0.0729
bullish_imnbScore_score <-> bearish_imbalance_evolution;0.0713;0.0713
bullish_imnbScore_score <-> bearish_asc_dsc_ratio;0.0680;0.0680
bullish_imnbScore_score <-> price_volume_dynamic;0.0679;0.0679
bullish_imnbScore_score <-> bearish_extrem_abs_ratio_extrem;0.0559;0.0559
bullish_imnbScore_score <-> bearish_absorption_ratio;-0.0557;0.0557
bullish_imnbScore_score <-> bearish_continuation_vs_reversal_extrem;0.0493;0.0493
bullish_imnbScore_score <-> bearish_dsc_dynamics;-0.0436;0.0436
bullish_imnbScore_score <-> bearish_dsc_ask_bid_imbalance;-0.0436;0.0436
bullish_imnbScore_score <-> bearish_combined_pressure;-0.0332;0.0332
bullish_imnbScore_score <-> bullish_combined_pressure;0.0318;0.0318
bullish_imnbScore_score <-> bearish_extrem_pressure_ratio_extrem;-0.0309;0.0309
bullish_imnbScore_score <-> bearish_extrem_vs_rest_activity_extrem;-0.0307;0.0307
bullish_imnbScore_score <-> bearish_extrem_dsc_ratio_extrem;-0.0278;0.0278
bullish_imnbScore_score <-> extrem_asc_dsc_comparison_bearish_extrem;0.0236;0.0236
bullish_imnbScore_score <-> extrem_asc_ratio_bearish_extrem;-0.0228;0.0228
bullish_imnbScore_score <-> bearish_dsc_ask_bid_delta_imbalance;0.0223;0.0223
bullish_imnbScore_score <-> bearish_repeatAskBid_ratio;0.0210;0.0210
bullish_imnbScore_score <-> extrem_zone_significance_bearish_extrem;-0.0159;0.0159
bullish_imnbScore_score <-> extrem_ask_bid_imbalance_bearish_extrem;0.0154;0.0154
bullish_imnbScore_score <-> bearish_repeat_ticks_ratio_extrem;0.0131;0.0131
bullish_imnbScore_score <-> naked_poc_dist_above;-0.0028;0.0028
bull_imbalance_low_1 <-> bullish_extrem_revIntensity_ratio_extrem;nan;nan
bull_imbalance_low_1 <-> bullish_extrem_zone_volume_ratio_extrem;nan;nan
bull_imbalance_low_1 <-> bullish_extrem_pressure_ratio_extrem;nan;nan
bull_imbalance_low_1 <-> bullish_extrem_abs_ratio_extrem;nan;nan
bull_imbalance_low_1 <-> bullish_extrem_vs_rest_activity_extrem;nan;nan
bull_imbalance_low_1 <-> bullish_continuation_vs_reversal_extrem;nan;nan
bull_imbalance_low_1 <-> bullish_repeat_ticks_ratio_extrem;nan;nan
bull_imbalance_low_1 <-> bearish_dsc_dynamics;-0.1824;0.1824
bull_imbalance_low_1 <-> bearish_dsc_ask_bid_imbalance;-0.1824;0.1824
bull_imbalance_low_1 <-> bearish_ask_abs_ratio_abv;0.1751;0.1751
bull_imbalance_low_1 <-> bearish_imbalance_evolution;0.1719;0.1719
bull_imbalance_low_1 <-> bearish_dsc_ask_bid_delta_imbalance;0.1646;0.1646
bull_imbalance_low_1 <-> bullish_asc_dsc_ratio;0.1621;0.1621
bull_imbalance_low_1 <-> bull_imbalance_high_2;0.1450;0.1450
bull_imbalance_low_1 <-> bearish_asc_dynamics;0.1430;0.1430
bull_imbalance_low_1 <-> bearish_asc_ask_bid_imbalance;0.1430;0.1430
bull_imbalance_low_1 <-> bear_imbalance_high_3;-0.1365;0.1365
bull_imbalance_low_1 <-> bearish_repeat_ticks_ratio_extrem;0.1345;0.1345
bull_imbalance_low_1 <-> bearish_abs_diff_abv;0.1224;0.1224
bull_imbalance_low_1 <-> bullish_abs_diff_blw;0.1215;0.1215
bull_imbalance_low_1 <-> bearish_asc_dsc_ratio;0.1077;0.1077
bull_imbalance_low_1 <-> bear_imbalance_low_2;-0.1041;0.1041
bull_imbalance_low_1 <-> extrem_zone_significance_bearish_extrem;-0.0974;0.0974
bull_imbalance_low_1 <-> bearish_extrem_vs_rest_activity_extrem;-0.0973;0.0973
bull_imbalance_low_1 <-> bearish_extrem_zone_volume_ratio_extrem;-0.0830;0.0830
bull_imbalance_low_1 <-> bearish_asc_ask_bid_delta_imbalance;0.0750;0.0750
bull_imbalance_low_1 <-> bull_imbalance_low_3;0.0745;0.0745
bull_imbalance_low_1 <-> bear_imbalance_low_1;-0.0704;0.0704
bull_imbalance_low_1 <-> bullish_dsc_dynamics;0.0598;0.0598
bull_imbalance_low_1 <-> bullish_dsc_ask_bid_imbalance;0.0598;0.0598
bull_imbalance_low_1 <-> bearish_extrem_dsc_ratio_extrem;-0.0528;0.0528
bull_imbalance_low_1 <-> extrem_asc_ratio_bearish_extrem;-0.0518;0.0518
bull_imbalance_low_1 <-> bearish_extrem_pressure_ratio_extrem;-0.0510;0.0510
bull_imbalance_low_1 <-> bull_imbalance_high_0;-0.0498;0.0498
bull_imbalance_low_1 <-> bear_imbalance_high_1;0.0485;0.0485
bull_imbalance_low_1 <-> bullish_imbalance_evolution;-0.0469;0.0469
bull_imbalance_low_1 <-> bull_imbalance_low_2;0.0439;0.0439
bull_imbalance_low_1 <-> bearish_bid_abs_ratio_abv;-0.0412;0.0412
bull_imbalance_low_1 <-> bear_imbalance_high_2;-0.0408;0.0408
bull_imbalance_low_1 <-> bullish_asc_ask_bid_delta_imbalance;0.0369;0.0369
bull_imbalance_low_1 <-> bullish_ask_abs_ratio_blw;0.0295;0.0295
bull_imbalance_low_1 <-> bullish_asc_dynamics;-0.0255;0.0255
bull_imbalance_low_1 <-> bullish_asc_ask_bid_imbalance;-0.0253;0.0253
bull_imbalance_low_1 <-> bullish_dsc_ask_bid_delta_imbalance;-0.0240;0.0240
bull_imbalance_low_1 <-> bearish_continuation_vs_reversal_extrem;0.0233;0.0233
bull_imbalance_low_1 <-> extrem_ask_bid_imbalance_bearish_extrem;0.0189;0.0189
bull_imbalance_low_1 <-> extrem_asc_dsc_comparison_bearish_extrem;0.0168;0.0168
bull_imbalance_low_1 <-> imbalance_score_high;0.0137;0.0137
bull_imbalance_low_1 <-> bearish_extrem_abs_ratio_extrem;0.0099;0.0099
bull_imbalance_low_1 <-> finished_auction_high;0.0094;0.0094
bull_imbalance_low_1 <-> bearish_extrem_revIntensity_ratio_extrem;-0.0081;0.0081
bull_imbalance_low_1 <-> bull_imbalance_high_1;0.0029;0.0029
bull_imbalance_low_1 <-> extrem_asc_ratio_bullish_extrem;nan;nan
bull_imbalance_low_1 <-> extrem_dsc_ratio_bullish_extrem;nan;nan
bull_imbalance_low_1 <-> extrem_zone_significance_bullish_extrem;nan;nan
bull_imbalance_low_1 <-> extrem_ask_bid_imbalance_bullish;nan;nan
bull_imbalance_low_1 <-> extrem_asc_dsc_comparison_bullish_extrem;nan;nan
bull_imbalance_low_2 <-> imbalance_score_low;0.6668;0.6668
bull_imbalance_low_2 <-> bear_imbalance_low_1;-0.6151;0.6151
bull_imbalance_low_2 <-> bullish_abs_diff_blw;0.3002;0.3002
bull_imbalance_low_2 <-> bearish_ask_abs_ratio_abv;0.2829;0.2829
bull_imbalance_low_2 <-> bullish_ask_abs_ratio_blw;0.2778;0.2778
bull_imbalance_low_2 <-> bearish_abs_diff_abv;0.2729;0.2729
bull_imbalance_low_2 <-> bull_imbalance_high_1;0.2636;0.2636
bull_imbalance_low_1 <-> bearish_absorption_score;0.2522;0.2522
bull_imbalance_low_2 <-> bullish_bid_abs_ratio_blw;-0.2364;0.2364
bull_imbalance_low_2 <-> bearish_bid_abs_ratio_abv;-0.2258;0.2258
bull_imbalance_low_1 <-> vol_volatility_score;0.2208;0.2208
bull_imbalance_low_1 <-> bearish_absorption_intensity_repeat_count;0.2200;0.2200
bull_imbalance_low_1 <-> absorption_intensity_repeat_bearish_vol;0.2133;0.2133
bull_imbalance_low_1 <-> bullish_absorption_intensity_repeat_count;-0.1989;0.1989
bull_imbalance_low_2 <-> imbalance_score_high;-0.1957;0.1957
bull_imbalance_low_1 <-> absorption_intensity_repeat_bullish_vol;-0.1945;0.1945
bull_imbalance_low_1 <-> bearish_repeatAskBid_ratio;0.1928;0.1928
bull_imbalance_low_2 <-> bear_imbalance_high_2;-0.1868;0.1868
bull_imbalance_low_1 <-> bullish_absorption_ratio;0.1621;0.1621
bull_imbalance_low_2 <-> bearish_extrem_revIntensity_ratio_extrem;0.1412;0.1412
bull_imbalance_low_1 <-> count_AbvBlw_asym_ratio;-0.1393;0.1393
bull_imbalance_low_1 <-> count_blw_tot_ratio;0.1393;0.1393
bull_imbalance_low_1 <-> count_abv_tot_ratio;-0.1393;0.1393
bull_imbalance_low_2 <-> bull_imbalance_high_2;0.1136;0.1136
bull_imbalance_low_2 <-> bear_imbalance_low_2;-0.1000;0.1000
bull_imbalance_low_1 <-> bearish_market_context_score;-0.0972;0.0972
bull_imbalance_low_1 <-> bullish_repeatAskBid_ratio;-0.0904;0.0904
bull_imbalance_low_1 <-> bearish_absorption_ratio;-0.0875;0.0875
bull_imbalance_low_2 <-> bull_imbalance_low_3;0.0854;0.0854
bull_imbalance_low_2 <-> bear_imbalance_high_3;-0.0825;0.0825
bull_imbalance_low_1 <-> bullish_absorption_score;0.0797;0.0797
bull_imbalance_low_1 <-> naked_poc_dist_below;0.0499;0.0499
bull_imbalance_low_1 <-> bullish_market_context_score;0.0405;0.0405
bull_imbalance_low_1 <-> bullish_combined_pressure;0.0113;0.0113
bull_imbalance_low_2 <-> bear_imbalance_high_1;-0.0098;0.0098
bull_imbalance_low_2 <-> bullish_extrem_revIntensity_ratio_extrem;nan;nan
bull_imbalance_low_2 <-> bearish_extrem_zone_volume_ratio_extrem;0.0685;0.0685
bull_imbalance_low_2 <-> bullish_extrem_zone_volume_ratio_extrem;nan;nan
bull_imbalance_low_2 <-> bearish_extrem_pressure_ratio_extrem;-0.1099;0.1099
bull_imbalance_low_2 <-> bear_imbalance_low_0;-0.0655;0.0655
bull_imbalance_low_1 <-> price_volume_dynamic;0.0464;0.0464
bull_imbalance_low_1 <-> bearish_combined_pressure;-0.0416;0.0416
bull_imbalance_low_2 <-> finished_auction_high;0.0245;0.0245
bull_imbalance_low_2 <-> bullish_extrem_pressure_ratio_extrem;nan;nan
bull_imbalance_low_2 <-> bearish_extrem_abs_ratio_extrem;0.0705;0.0705
bull_imbalance_low_2 <-> bullish_extrem_abs_ratio_extrem;nan;nan
bull_imbalance_low_2 <-> bearish_extrem_vs_rest_activity_extrem;0.0822;0.0822
bull_imbalance_low_2 <-> finished_auction_low;-0.0261;0.0261
bull_imbalance_low_2 <-> bull_imbalance_high_0;0.0166;0.0166
bull_imbalance_low_1 <-> naked_poc_dist_above;0.0162;0.0162
bull_imbalance_low_2 <-> bullish_extrem_vs_rest_activity_extrem;nan;nan
bull_imbalance_low_2 <-> bearish_continuation_vs_reversal_extrem;0.1159;0.1159
bull_imbalance_low_2 <-> bullish_continuation_vs_reversal_extrem;nan;nan
bull_imbalance_low_2 <-> bullish_repeat_ticks_ratio_extrem;nan;nan
bull_imbalance_low_2 <-> bullish_asc_ask_bid_delta_imbalance;0.3036;0.3036
bull_imbalance_low_3 <-> bullish_ask_abs_ratio_blw;0.2719;0.2719
bull_imbalance_low_3 <-> bullish_abs_diff_blw;0.2708;0.2708
bull_imbalance_low_2 <-> bearish_asc_dynamics;0.2379;0.2379
bull_imbalance_low_2 <-> bullish_asc_ask_bid_imbalance;0.2352;0.2352
bull_imbalance_low_2 <-> bearish_asc_ask_bid_delta_imbalance;0.2346;0.2346
bull_imbalance_low_2 <-> extrem_asc_ratio_bullish_extrem;nan;nan
bull_imbalance_low_2 <-> extrem_dsc_ratio_bullish_extrem;nan;nan
bull_imbalance_low_2 <-> extrem_zone_significance_bullish_extrem;nan;nan
bull_imbalance_low_2 <-> extrem_ask_bid_imbalance_bullish;nan;nan
bull_imbalance_low_2 <-> extrem_asc_dsc_comparison_bullish_extrem;nan;nan
bull_imbalance_low_3 <-> bear_imbalance_low_2;-0.4720;0.4720
bull_imbalance_low_2 <-> bearish_absorption_intensity_repeat_count;0.2696;0.2696
bull_imbalance_low_2 <-> absorption_intensity_repeat_bearish_vol;0.2644;0.2644
bull_imbalance_low_2 <-> bearish_imbalance_evolution;0.2456;0.2456
bull_imbalance_low_2 <-> bearish_asc_ask_bid_imbalance;0.2379;0.2379
bull_imbalance_low_2 <-> bullish_asc_dynamics;0.2350;0.2350
bull_imbalance_low_2 <-> absorption_intensity_repeat_bullish_vol;-0.2342;0.2342
bull_imbalance_low_3 <-> bull_imbalance_high_0;0.2279;0.2279
bull_imbalance_low_2 <-> bullish_absorption_intensity_repeat_count;-0.2257;0.2257
bull_imbalance_low_2 <-> bearish_dsc_dynamics;-0.2225;0.2225
bull_imbalance_low_2 <-> bearish_dsc_ask_bid_imbalance;-0.2223;0.2223
bull_imbalance_low_2 <-> bullish_imbalance_evolution;0.2130;0.2130
bull_imbalance_low_2 <-> bearish_dsc_ask_bid_delta_imbalance;0.1835;0.1835
bull_imbalance_low_2 <-> bearish_asc_dsc_ratio;0.1679;0.1679
bull_imbalance_low_2 <-> bullish_dsc_dynamics;-0.1533;0.1533
bull_imbalance_low_2 <-> bullish_dsc_ask_bid_imbalance;-0.1533;0.1533
bull_imbalance_low_2 <-> bullish_asc_dsc_ratio;0.1522;0.1522
bull_imbalance_low_2 <-> bullish_absorption_ratio;0.1522;0.1522
bull_imbalance_low_2 <-> bullish_dsc_ask_bid_delta_imbalance;0.1517;0.1517
bull_imbalance_low_2 <-> count_AbvBlw_asym_ratio;-0.1483;0.1483
bull_imbalance_low_2 <-> count_blw_tot_ratio;0.1483;0.1483
bull_imbalance_low_2 <-> count_abv_tot_ratio;-0.1483;0.1483
bull_imbalance_low_2 <-> bullish_market_context_score;0.1315;0.1315
bull_imbalance_low_2 <-> extrem_asc_ratio_bearish_extrem;0.1252;0.1252
bull_imbalance_low_2 <-> bearish_absorption_ratio;-0.1137;0.1137
bull_imbalance_low_3 <-> bull_imbalance_high_1;0.1092;0.1092
bull_imbalance_low_2 <-> extrem_ask_bid_imbalance_bearish_extrem;0.1026;0.1026
bull_imbalance_low_3 <-> bear_imbalance_high_1;-0.1014;0.1014
bull_imbalance_low_3 <-> bull_imbalance_high_2;0.1013;0.1013
bull_imbalance_low_3 <-> bear_imbalance_low_0;-0.0939;0.0939
bull_imbalance_low_2 <-> bearish_absorption_score;0.0854;0.0854
bull_imbalance_low_2 <-> bullish_absorption_score;-0.0766;0.0766
bull_imbalance_low_2 <-> extrem_asc_dsc_comparison_bearish_extrem;0.0726;0.0726
bull_imbalance_low_2 <-> bearish_repeatAskBid_ratio;0.0718;0.0718
bull_imbalance_low_2 <-> bearish_repeat_ticks_ratio_extrem;0.0713;0.0713
bull_imbalance_low_2 <-> vol_volatility_score;0.0691;0.0691
bull_imbalance_low_2 <-> extrem_zone_significance_bearish_extrem;0.0688;0.0688
bull_imbalance_low_2 <-> bullish_repeatAskBid_ratio;0.0642;0.0642
bull_imbalance_low_3 <-> bear_imbalance_low_1;-0.0586;0.0586
bull_imbalance_low_2 <-> naked_poc_dist_below;0.0526;0.0526
bull_imbalance_low_2 <-> bearish_extrem_dsc_ratio_extrem;-0.0435;0.0435
bull_imbalance_low_2 <-> bullish_combined_pressure;0.0228;0.0228
bull_imbalance_low_2 <-> bearish_market_context_score;-0.0202;0.0202
bull_imbalance_low_2 <-> price_volume_dynamic;0.0176;0.0176
bull_imbalance_low_2 <-> bearish_combined_pressure;-0.0079;0.0079
bull_imbalance_low_2 <-> naked_poc_dist_above;0.0063;0.0063
bull_imbalance_low_3 <-> bullish_extrem_revIntensity_ratio_extrem;nan;nan
bull_imbalance_low_3 <-> bullish_extrem_zone_volume_ratio_extrem;nan;nan
bull_imbalance_low_3 <-> bullish_extrem_pressure_ratio_extrem;nan;nan
bull_imbalance_low_3 <-> bullish_extrem_abs_ratio_extrem;nan;nan
bull_imbalance_low_3 <-> bullish_extrem_vs_rest_activity_extrem;nan;nan
bull_imbalance_low_3 <-> bullish_continuation_vs_reversal_extrem;nan;nan
bull_imbalance_low_3 <-> bullish_repeat_ticks_ratio_extrem;nan;nan
bull_imbalance_low_3 <-> bullish_asc_ask_bid_delta_imbalance;0.3255;0.3255
bull_imbalance_low_3 <-> bullish_asc_dynamics;0.2967;0.2967
bull_imbalance_low_3 <-> bullish_asc_ask_bid_imbalance;0.2967;0.2967
bull_imbalance_low_3 <-> bearish_abs_diff_abv;0.2784;0.2784
bull_imbalance_low_3 <-> bearish_ask_abs_ratio_abv;0.2766;0.2766
bull_imbalance_low_3 <-> bearish_asc_ask_bid_delta_imbalance;0.2537;0.2537
bull_imbalance_low_3 <-> bearish_bid_abs_ratio_abv;-0.2534;0.2534
bull_imbalance_low_3 <-> bullish_imbalance_evolution;0.2533;0.2533
bull_imbalance_low_3 <-> bearish_asc_dynamics;0.2432;0.2432
bull_imbalance_low_3 <-> bearish_asc_ask_bid_imbalance;0.2432;0.2432
bull_imbalance_low_3 <-> bearish_imbalance_evolution;0.2411;0.2411
bull_imbalance_low_3 <-> imbalance_score_high;-0.2123;0.2123
bull_imbalance_low_3 <-> bearish_dsc_ask_bid_imbalance;-0.2076;0.2076
bull_imbalance_low_3 <-> bearish_dsc_dynamics;-0.2075;0.2075
bull_imbalance_low_3 <-> bearish_continuation_vs_reversal_extrem;0.1929;0.1929
bull_imbalance_low_3 <-> bullish_bid_abs_ratio_blw;-0.1893;0.1893
bull_imbalance_low_3 <-> bearish_extrem_revIntensity_ratio_extrem;0.1886;0.1886
bull_imbalance_low_3 <-> bearish_asc_dsc_ratio;0.1759;0.1759
bull_imbalance_low_3 <-> bearish_extrem_abs_ratio_extrem;0.1672;0.1672
bull_imbalance_low_3 <-> bullish_dsc_dynamics;-0.1666;0.1666
bull_imbalance_low_3 <-> bullish_dsc_ask_bid_imbalance;-0.1666;0.1666
bull_imbalance_low_3 <-> bearish_dsc_ask_bid_delta_imbalance;0.1545;0.1545
bull_imbalance_low_3 <-> bearish_extrem_pressure_ratio_extrem;-0.1534;0.1534
bull_imbalance_low_3 <-> extrem_ask_bid_imbalance_bearish_extrem;0.1531;0.1531
bull_imbalance_low_3 <-> imbalance_score_low;0.1518;0.1518
bull_imbalance_low_3 <-> bullish_asc_dsc_ratio;0.1492;0.1492
bull_imbalance_low_3 <-> bearish_extrem_dsc_ratio_extrem;-0.1388;0.1388
bull_imbalance_low_3 <-> extrem_asc_dsc_comparison_bearish_extrem;0.1320;0.1320
bull_imbalance_low_3 <-> bullish_dsc_ask_bid_delta_imbalance;0.1162;0.1162
bull_imbalance_low_3 <-> extrem_asc_ratio_bearish_extrem;0.1127;0.1127
bull_imbalance_low_3 <-> bear_imbalance_high_3;-0.0824;0.0824
bull_imbalance_low_3 <-> bear_imbalance_high_2;-0.0757;0.0757
bull_imbalance_low_3 <-> extrem_zone_significance_bearish_extrem;0.0409;0.0409
bull_imbalance_low_3 <-> bearish_extrem_vs_rest_activity_extrem;-0.0294;0.0294
bull_imbalance_low_3 <-> bearish_extrem_zone_volume_ratio_extrem;-0.0280;0.0280
bull_imbalance_low_3 <-> finished_auction_low;0.0088;0.0088
bull_imbalance_low_3 <-> bearish_repeat_ticks_ratio_extrem;0.0068;0.0068
bull_imbalance_low_3 <-> finished_auction_high;0.0025;0.0025
bull_imbalance_low_3 <-> extrem_asc_ratio_bullish_extrem;nan;nan
bull_imbalance_low_3 <-> extrem_dsc_ratio_bullish_extrem;nan;nan
bull_imbalance_low_3 <-> extrem_zone_significance_bullish_extrem;nan;nan
bull_imbalance_low_3 <-> extrem_ask_bid_imbalance_bullish;nan;nan
bull_imbalance_low_3 <-> extrem_asc_dsc_comparison_bullish_extrem;nan;nan
bull_imbalance_high_0 <-> imbalance_score_high;-0.5370;0.5370
bull_imbalance_high_0 <-> bearish_extrem_revIntensity_ratio_extrem;0.5078;0.5078
bull_imbalance_high_0 <-> bear_imbalance_high_1;-0.4243;0.4243
bull_imbalance_high_0 <-> bearish_bid_abs_ratio_abv;-0.3735;0.3735
bull_imbalance_high_0 <-> bearish_abs_diff_abv;0.3516;0.3516
bull_imbalance_low_3 <-> count_blw_tot_ratio;0.2624;0.2624
bull_imbalance_low_3 <-> count_abv_tot_ratio;-0.2624;0.2624
bull_imbalance_high_0 <-> bullish_extrem_revIntensity_ratio_extrem;nan;nan
bull_imbalance_high_0 <-> bullish_extrem_zone_volume_ratio_extrem;nan;nan
bull_imbalance_high_0 <-> bullish_extrem_pressure_ratio_extrem;nan;nan
bull_imbalance_high_0 <-> bearish_extrem_abs_ratio_extrem;0.5894;0.5894
bull_imbalance_high_0 <-> bearish_extrem_pressure_ratio_extrem;-0.3095;0.3095
bull_imbalance_high_0 <-> bearish_ask_abs_ratio_abv;0.2802;0.2802
bull_imbalance_low_3 <-> count_AbvBlw_asym_ratio;-0.2624;0.2624
bull_imbalance_high_0 <-> bear_imbalance_low_2;-0.2371;0.2371
bull_imbalance_high_0 <-> bullish_extrem_abs_ratio_extrem;nan;nan
bull_imbalance_high_0 <-> bullish_extrem_vs_rest_activity_extrem;nan;nan
bull_imbalance_high_0 <-> bearish_continuation_vs_reversal_extrem;0.4828;0.4828
bull_imbalance_high_0 <-> bullish_continuation_vs_reversal_extrem;nan;nan
bull_imbalance_high_0 <-> bullish_repeat_ticks_ratio_extrem;nan;nan
bull_imbalance_high_0 <-> extrem_asc_dsc_comparison_bearish_extrem;0.4234;0.4234
bull_imbalance_high_0 <-> extrem_asc_ratio_bullish_extrem;nan;nan
bull_imbalance_high_0 <-> extrem_dsc_ratio_bullish_extrem;nan;nan
bull_imbalance_high_0 <-> extrem_zone_significance_bullish_extrem;nan;nan
bull_imbalance_high_0 <-> extrem_ask_bid_imbalance_bullish;nan;nan
bull_imbalance_high_0 <-> extrem_asc_dsc_comparison_bullish_extrem;nan;nan
bull_imbalance_high_1 <-> imbalance_score_high;-0.6703;0.6703
bull_imbalance_high_1 <-> bear_imbalance_high_2;-0.6170;0.6170
bull_imbalance_high_1 <-> bearish_abs_diff_abv;0.4448;0.4448
bull_imbalance_high_1 <-> bearish_ask_abs_ratio_abv;0.4320;0.4320
bull_imbalance_high_1 <-> bearish_bid_abs_ratio_abv;-0.3814;0.3814
bull_imbalance_high_1 <-> bearish_extrem_revIntensity_ratio_extrem;0.3708;0.3708
bull_imbalance_high_0 <-> extrem_asc_ratio_bearish_extrem;0.3448;0.3448
bull_imbalance_high_0 <-> extrem_ask_bid_imbalance_bearish_extrem;0.3431;0.3431
bull_imbalance_high_0 <-> bearish_asc_ask_bid_delta_imbalance;0.2938;0.2938
bull_imbalance_high_0 <-> extrem_zone_significance_bearish_extrem;0.2537;0.2537
bull_imbalance_high_0 <-> bearish_extrem_dsc_ratio_extrem;-0.2524;0.2524
bull_imbalance_high_1 <-> bear_imbalance_low_1;-0.2427;0.2427
bull_imbalance_low_3 <-> bearish_absorption_intensity_repeat_count;0.2394;0.2394
bull_imbalance_low_3 <-> absorption_intensity_repeat_bearish_vol;0.2388;0.2388
bull_imbalance_high_1 <-> imbalance_score_low;0.2267;0.2267
bull_imbalance_high_0 <-> bearish_asc_dynamics;0.2121;0.2121
bull_imbalance_high_0 <-> bearish_asc_ask_bid_imbalance;0.2121;0.2121
bull_imbalance_high_0 <-> bearish_imbalance_evolution;0.2093;0.2093
