Correlation_Pair;Correlation_Value;Absolute_Correlation
bearish_askBigHigh_abs_ratio_abv <-> bearish_asc_ask_bid_delta_imbalance;0.1584;0.1584
bearish_askBigHigh_abs_ratio_abv <-> bearish_imbalance_evolution;0.1302;0.1302
bearish_askBigHigh_abs_ratio_abv <-> bearish_dsc_ask_bid_imbalance;-0.1064;0.1064
bearish_askBigHigh_abs_ratio_abv <-> bearish_dsc_ask_bid_delta_imbalance;0.0969;0.0969
bearish_askBigHigh_abs_ratio_abv <-> bullish_big_trade_ratio2_extrem;nan;nan
bearish_askBigHigh_abs_ratio_abv <-> bullish_big_trade_ratio2_extrem_special;nan;nan
bearish_askBigHigh_abs_ratio_abv <-> absorption_intensity_repeat_bearish_vol;0.1506;0.1506
bearish_askBigHigh_abs_ratio_abv <-> bearish_asc_ask_bid_imbalance;0.1360;0.1360
bearish_askBigHigh_abs_ratio_abv <-> bearish_absorption_intensity_repeat_count;0.0951;0.0951
bearish_askBigHigh_abs_ratio_abv <-> count_AbvBlw_asym_ratio;-0.0667;0.0667
bearish_askBigHigh_abs_ratio_abv <-> count_blw_tot_ratio;0.0667;0.0667
bearish_askBigHigh_abs_ratio_abv <-> count_abv_tot_ratio;-0.0667;0.0667
bearish_askBigHigh_abs_ratio_abv <-> extrem_asc_dsc_comparison_bearish_extrem;0.0600;0.0600
bearish_askBigHigh_abs_ratio_abv <-> bullish_absorption_ratio_special;-0.0597;0.0597
bearish_askBigHigh_abs_ratio_abv <-> bullish_absorption_intensity_repeat_count_special;-0.0594;0.0594
bearish_askBigHigh_abs_ratio_abv <-> extrem_asc_ratio_bearish_extrem;0.0560;0.0560
bearish_askBigHigh_abs_ratio_abv <-> extrem_zone_significance_bearish_extrem;0.0535;0.0535
bearish_askBigHigh_abs_ratio_abv <-> bullish_repeatAskBid_ratio;0.0467;0.0467
bearish_askBigHigh_abs_ratio_abv <-> bearish_extrem_dsc_ratio_extrem;-0.0417;0.0417
bearish_askBigHigh_abs_ratio_abv <-> bullish_absorption_ratio;0.0389;0.0389
bearish_askBigHigh_abs_ratio_abv <-> extrem_ask_bid_imbalance_bearish_extrem;0.0353;0.0353
bearish_askBigHigh_abs_ratio_abv <-> bearish_repeatAskBid_ratio;0.0331;0.0331
bearish_askBigHigh_abs_ratio_abv <-> absorption_intensity_repeat_bullish_vol;0.0286;0.0286
bearish_askBigHigh_abs_ratio_abv <-> bullish_imbalance_evolution;0.0259;0.0259
bearish_askBigHigh_abs_ratio_abv <-> bullish_asc_ask_bid_imbalance;0.0257;0.0257
bearish_askBigHigh_abs_ratio_abv <-> bullish_absorption_intensity_repeat_count;0.0235;0.0235
bearish_askBigHigh_abs_ratio_abv <-> bullish_dsc_ask_bid_imbalance;-0.0216;0.0216
bearish_askBigHigh_abs_ratio_abv <-> bearish_absorption_ratio;-0.0212;0.0212
bearish_askBigHigh_abs_ratio_abv <-> extrem_ask_bid_imbalance_bearish_special_extrem;-0.0187;0.0187
bearish_askBigHigh_abs_ratio_abv <-> bullish_dsc_ask_bid_delta_imbalance;0.0067;0.0067
bearish_askBigHigh_abs_ratio_abv <-> bullish_asc_ask_bid_delta_imbalance;-0.0042;0.0042
bearish_askBigHigh_abs_ratio_abv <-> bearish_absorption_ratio_special;-0.0039;0.0039
bearish_askBigHigh_abs_ratio_abv <-> bullish_volume_ratio_6Tick;nan;nan
bearish_askBigHigh_abs_ratio_abv <-> bullish_relatif_ratio_6Tick;nan;nan
bearish_askBigHigh_abs_ratio_abv <-> bullish_relatifDelta_ratio_6Tick;nan;nan
bearish_askBigHigh_abs_ratio_abv <-> bullish_buyer_pressure_6Tick;nan;nan
bearish_askBigHigh_abs_ratio_abv <-> bullish_seller_pressure_6Tick;nan;nan
bearish_askBigHigh_abs_ratio_abv <-> bearish_absorption_6Tick_special;-0.0357;0.0357
bearish_askBigHigh_abs_ratio_abv <-> bearish_absorption_intensity_repeat_count_special;-0.0093;0.0093
bearish_askBigHigh_abs_ratio_abv <-> bearish_absorption_6Tick;-0.0012;0.0012
bearish_askBigHigh_abs_ratio_abv <-> bullish_absorption_6Tick;nan;nan
bearish_askBigHigh_abs_ratio_abv <-> bullish_absorption_6Tick_special;nan;nan
bearish_askBigHigh_abs_ratio_abv <-> bearish_repeat_ticks_ratio_6Tick;0.0570;0.0570
bearish_askBigHigh_abs_ratio_abv <-> bearish_relatifDelta_ratio_6Tick;-0.0400;0.0400
bearish_askBigHigh_abs_ratio_abv <-> bearish_volume_ratio_6Tick;0.0155;0.0155
bearish_askBigHigh_abs_ratio_abv <-> bullish_repeat_ticks_ratio_6Tick;nan;nan
bearish_askBigHigh_abs_ratio_abv <-> bearish_price_dynamics_comparison_6Tick_special;-0.0362;0.0362
bearish_askBigHigh_abs_ratio_abv <-> bearish_price_dynamics_comparison_6Tick;-0.0049;0.0049
bearish_askBigHigh_abs_ratio_abv <-> bearish_seller_pressure_6Tick;0.0039;0.0039
bearish_askBigHigh_abs_ratio_abv <-> bearish_buyer_pressure_6Tick;0.0013;0.0013
bearish_askBigHigh_abs_ratio_abv <-> bearish_relatif_ratio_6Tick;-0.0002;0.0002
bearish_askBigHigh_abs_ratio_abv <-> bullish_price_dynamics_comparison_6Tick;nan;nan
bearish_askBigHigh_abs_ratio_abv <-> bullish_price_dynamics_comparison_6Tick_special;nan;nan
bearish_askBigHigh_abs_ratio_abv <-> bullish_activity_ask_bid_ratio_6Tick;nan;nan
bearish_askBigHigh_abs_ratio_abv <-> bullish_repeat_ticks_imbalance_6Tick;nan;nan
bearish_askBigHigh_abs_ratio_abv <-> bullish_ticks_imbalance_6Tick;nan;nan
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_bigHigh_abs_diff_abv;-0.5516;0.5516
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_bidBigHigh_abs_ratio_abv_special;0.1826;0.1826
bearish_askBigHigh_abs_ratio_abv <-> bearish_absorption_score;0.1559;0.1559
bearish_askBigHigh_abs_ratio_abv <-> vol_volatility_score;0.1339;0.1339
bearish_askBigHigh_abs_ratio_abv <-> bullish_absorption_score;0.1287;0.1287
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_bidBigHigh_abs_ratio_blw;-0.1137;0.1137
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_bidBigHigh_abs_ratio_abv;-0.1034;0.1034
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_bidBigHigh_abs_ratio_blw_special;0.0922;0.0922
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_extrem_revIntensity_ratio_extrem;-0.0828;0.0828
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_extrem_revIntensity_ratio_extrem;nan;nan
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_extrem_zone_volume_ratio_extrem;nan;nan
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_extrem_pressure_ratio_extrem;nan;nan
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_extrem_pressure_ratio_special_extrem;nan;nan
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_extrem_abs_ratio_extrem;nan;nan
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_extrem_abs_ratio_special_extrem;nan;nan
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_extrem_vs_rest_activity_special_extrem;nan;nan
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_extrem_vs_rest_activity_extrem;nan;nan
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_continuation_vs_reversal_extrem;nan;nan
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_continuation_vs_reversal_special_extrem;nan;nan
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_repeat_ticks_ratio_extrem;nan;nan
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_repeat_ticks_ratio_special_extrem;nan;nan
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_big_trade_ratio_extrem;-0.3612;0.3612
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_big_trade_ratio_special_extrem;0.3222;0.3222
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_big_trade_imbalance_special_extrem;0.3219;0.3219
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_big_trade_imbalance_extrem;-0.2193;0.2193
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_dsc_ask_bid_delta_imbalance;-0.1219;0.1219
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_imbalance_evolution;-0.1118;0.1118
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_extrem_vs_rest_activity_special_extrem;0.0871;0.0871
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_askBigHigh_abs_ratio_blw_special;0.0828;0.0828
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_repeat_ticks_ratio_extrem;-0.0792;0.0792
bearish_askBigHigh_abs_ratio_abv <-> price_volume_dynamic;0.0785;0.0785
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_bigHigh_abs_diff_blw;0.0612;0.0612
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_extrem_abs_ratio_extrem;-0.0575;0.0575
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_askBigHigh_abs_ratio_blw;-0.0565;0.0565
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_continuation_vs_reversal_extrem;-0.0564;0.0564
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_extrem_pressure_ratio_extrem;0.0559;0.0559
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_extrem_pressure_ratio_special_extrem;0.0419;0.0419
bearish_askBigHigh_abs_ratio_abv <-> naked_poc_dist_below;0.0365;0.0365
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_repeat_ticks_ratio_special_extrem;0.0248;0.0248
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_extrem_abs_ratio_special_extrem;0.0224;0.0224
bearish_askBigHigh_abs_ratio_abv <-> bearish_market_context_score;-0.0190;0.0190
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_extrem_vs_rest_activity_extrem;-0.0180;0.0180
bearish_askBigHigh_abs_ratio_abv <-> bullish_combined_pressure;-0.0121;0.0121
bearish_askBigHigh_abs_ratio_abv <-> bearish_activity_bid_ask_ratio_6Tick;0.0089;0.0089
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_extrem_zone_volume_ratio_extrem;-0.0034;0.0034
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_big_trade_ratio_extrem;nan;nan
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_big_trade_ratio_special_extrem;nan;nan
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_big_trade_imbalance_extrem;nan;nan
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_big_trade_imbalance_special_extrem;nan;nan
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_dsc_dynamics;0.1094;0.1094
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_asc_dsc_ratio;-0.1068;0.1068
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_asc_dynamics;-0.1013;0.1013
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_asc_dsc_ratio;-0.0752;0.0752
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_asc_dsc_ratio_special;0.0358;0.0358
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_continuation_vs_reversal_special_extrem;0.0224;0.0224
bearish_askBigHigh_abs_ratio_abv <-> bearish_combined_pressure;-0.0072;0.0072
bearish_askBigHigh_abs_ratio_abv <-> bearish_ticks_imbalance_6Tick;0.0041;0.0041
bearish_askBigHigh_abs_ratio_abv <-> bullish_market_context_score;-0.0019;0.0019
bearish_askBigHigh_abs_ratio_abv <-> naked_poc_dist_above;0.0015;0.0015
bearish_askBigHigh_abs_ratio_abv <-> bearish_repeat_ticks_imbalance_6Tick;-0.0009;0.0009
bearish_askBigHigh_abs_ratio_abv_special <-> extrem_asc_ratio_bullish_extrem;nan;nan
bearish_askBigHigh_abs_ratio_abv_special <-> extrem_dsc_ratio_bullish_extrem;nan;nan
bearish_askBigHigh_abs_ratio_abv_special <-> extrem_zone_significance_bullish_extrem;nan;nan
bearish_askBigHigh_abs_ratio_abv_special <-> extrem_ask_bid_imbalance_bullish;nan;nan
bearish_askBigHigh_abs_ratio_abv_special <-> extrem_ask_bid_imbalance_bullish_special_extrem;nan;nan
bearish_askBigHigh_abs_ratio_abv_special <-> extrem_asc_dsc_comparison_bullish_extrem;nan;nan
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_big_trade_ratio2_extrem;-0.3571;0.3571
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_big_trade_ratio2_special_extrem;0.3222;0.3222
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_big_trade_ratio2_extrem;nan;nan
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_big_trade_ratio2_extrem_special;nan;nan
bearish_askBigHigh_abs_ratio_abv_special <-> absorption_intensity_repeat_bearish_vol;-0.1620;0.1620
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_absorption_intensity_repeat_count;-0.1155;0.1155
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_dsc_ask_bid_imbalance;0.1095;0.1095
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_asc_ask_bid_imbalance;-0.1013;0.1013
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_repeatAskBid_ratio;-0.1004;0.1004
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_asc_ask_bid_delta_imbalance;-0.0988;0.0988
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_absorption_intensity_repeat_count_special;0.0924;0.0924
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_asc_dsc_ratio_special;0.0888;0.0888
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_absorption_ratio_special;0.0888;0.0888
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_repeatAskBid_ratio;-0.0837;0.0837
bearish_askBigHigh_abs_ratio_abv_special <-> count_AbvBlw_asym_ratio;0.0760;0.0760
bearish_askBigHigh_abs_ratio_abv_special <-> count_blw_tot_ratio;-0.0760;0.0760
bearish_askBigHigh_abs_ratio_abv_special <-> count_abv_tot_ratio;0.0760;0.0760
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_absorption_ratio;-0.0752;0.0752
bearish_askBigHigh_abs_ratio_abv_special <-> absorption_intensity_repeat_bullish_vol;-0.0749;0.0749
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_absorption_intensity_repeat_count;-0.0663;0.0663
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_asc_ask_bid_delta_imbalance;0.0363;0.0363
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_imbalance_evolution;-0.0320;0.0320
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_dsc_ask_bid_imbalance;0.0303;0.0303
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_extrem_dsc_ratio_extrem;0.0301;0.0301
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_absorption_ratio;0.0266;0.0266
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_absorption_intensity_repeat_count_special;0.0200;0.0200
bearish_askBigHigh_abs_ratio_abv_special <-> extrem_asc_ratio_bearish_extrem;-0.0100;0.0100
bearish_askBigHigh_abs_ratio_abv_special <-> extrem_zone_significance_bearish_extrem;-0.0049;0.0049
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_volume_ratio_6Tick;nan;nan
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_relatif_ratio_6Tick;0.0400;0.0400
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_asc_dynamics;-0.0278;0.0278
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_relatif_ratio_6Tick;nan;nan
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_relatifDelta_ratio_6Tick;nan;nan
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_buyer_pressure_6Tick;nan;nan
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_seller_pressure_6Tick;nan;nan
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_absorption_6Tick_special;0.0471;0.0471
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_seller_pressure_6Tick;-0.0456;0.0456
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_absorption_6Tick;0.0363;0.0363
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_absorption_6Tick;nan;nan
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_absorption_6Tick_special;nan;nan
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_repeat_ticks_ratio_6Tick;-0.1314;0.1314
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_relatifDelta_ratio_6Tick;0.0360;0.0360
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_buyer_pressure_6Tick;0.0333;0.0333
bearish_askBigHigh_abs_ratio_abv_special <-> extrem_asc_dsc_comparison_bearish_extrem;-0.0308;0.0308
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_dsc_dynamics;0.0303;0.0303
bearish_askBigHigh_abs_ratio_abv_special <-> extrem_ask_bid_imbalance_bearish_special_extrem;0.0300;0.0300
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_asc_ask_bid_imbalance;-0.0278;0.0278
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_volume_ratio_6Tick;-0.0187;0.0187
bearish_askBigHigh_abs_ratio_abv_special <-> extrem_ask_bid_imbalance_bearish_extrem;-0.0092;0.0092
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_absorption_ratio_special;0.0080;0.0080
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_dsc_ask_bid_delta_imbalance;-0.0003;0.0003
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_repeat_ticks_ratio_6Tick;nan;nan
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_price_dynamics_comparison_6Tick;0.0698;0.0698
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_price_dynamics_comparison_6Tick;nan;nan
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_price_dynamics_comparison_6Tick_special;nan;nan
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_activity_ask_bid_ratio_6Tick;nan;nan
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_repeat_ticks_imbalance_6Tick;nan;nan
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_ticks_imbalance_6Tick;nan;nan
bearish_bidBigHigh_abs_ratio_abv <-> bearish_bidBigHigh_abs_ratio_abv_special;-0.8363;0.8363
bearish_bidBigHigh_abs_ratio_abv <-> bearish_bigHigh_abs_diff_abv;-0.6389;0.6389
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_absorption_score;-0.3222;0.3222
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_absorption_score;-0.3068;0.3068
bearish_askBigHigh_abs_ratio_abv_special <-> vol_volatility_score;-0.2807;0.2807
bearish_askBigHigh_abs_ratio_abv_special <-> price_volume_dynamic;-0.1424;0.1424
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_market_context_score;0.0798;0.0798
bearish_bidBigHigh_abs_ratio_abv <-> bullish_extrem_revIntensity_ratio_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv <-> bullish_extrem_zone_volume_ratio_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv <-> bullish_extrem_pressure_ratio_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv <-> bullish_extrem_pressure_ratio_special_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv <-> bullish_extrem_abs_ratio_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv <-> bullish_extrem_abs_ratio_special_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv <-> bearish_extrem_vs_rest_activity_special_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv <-> bullish_extrem_vs_rest_activity_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv <-> bearish_continuation_vs_reversal_extrem;-0.0770;0.0770
bearish_bidBigHigh_abs_ratio_abv <-> bullish_continuation_vs_reversal_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv <-> bullish_continuation_vs_reversal_special_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv <-> bullish_repeat_ticks_ratio_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv <-> bullish_repeat_ticks_ratio_special_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv <-> bearish_big_trade_ratio_extrem;0.2459;0.2459
bearish_bidBigHigh_abs_ratio_abv <-> bearish_big_trade_imbalance_extrem;-0.2023;0.2023
bearish_bidBigHigh_abs_ratio_abv <-> bearish_big_trade_imbalance_special_extrem;-0.1680;0.1680
bearish_bidBigHigh_abs_ratio_abv <-> bearish_big_trade_ratio_special_extrem;-0.1679;0.1679
bearish_bidBigHigh_abs_ratio_abv <-> bearish_dsc_ask_bid_delta_imbalance;-0.1258;0.1258
bearish_bidBigHigh_abs_ratio_abv <-> bearish_extrem_revIntensity_ratio_extrem;-0.1111;0.1111
bearish_bidBigHigh_abs_ratio_abv <-> bearish_dsc_dynamics;0.0973;0.0973
bearish_bidBigHigh_abs_ratio_abv <-> bearish_extrem_pressure_ratio_extrem;0.0943;0.0943
bearish_bidBigHigh_abs_ratio_abv <-> bullish_bidBigHigh_abs_ratio_blw;0.0850;0.0850
bearish_bidBigHigh_abs_ratio_abv <-> bearish_repeat_ticks_ratio_extrem;0.0714;0.0714
bearish_bidBigHigh_abs_ratio_abv <-> extrem_asc_ratio_bearish_extrem;-0.0699;0.0699
bearish_bidBigHigh_abs_ratio_abv <-> bearish_extrem_dsc_ratio_extrem;0.0660;0.0660
bearish_bidBigHigh_abs_ratio_abv <-> extrem_ask_bid_imbalance_bearish_extrem;-0.0545;0.0545
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_combined_pressure;0.0476;0.0476
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_ticks_imbalance_6Tick;-0.0474;0.0474
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_price_dynamics_comparison_6Tick_special;0.0471;0.0471
bearish_bidBigHigh_abs_ratio_abv <-> bullish_asc_dsc_ratio;0.0469;0.0469
bearish_askBigHigh_abs_ratio_abv_special <-> naked_poc_dist_below;-0.0465;0.0465
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_activity_bid_ask_ratio_6Tick;-0.0422;0.0422
bearish_bidBigHigh_abs_ratio_abv <-> bullish_askBigHigh_abs_ratio_blw;0.0419;0.0419
bearish_bidBigHigh_abs_ratio_abv <-> bullish_bigHigh_abs_diff_blw;-0.0404;0.0404
bearish_bidBigHigh_abs_ratio_abv <-> bearish_extrem_pressure_ratio_special_extrem;-0.0363;0.0363
bearish_askBigHigh_abs_ratio_abv_special <-> bearish_repeat_ticks_imbalance_6Tick;-0.0343;0.0343
bearish_bidBigHigh_abs_ratio_abv <-> bullish_askBigHigh_abs_ratio_blw_special;-0.0340;0.0340
bearish_bidBigHigh_abs_ratio_abv <-> bullish_extrem_vs_rest_activity_special_extrem;-0.0331;0.0331
bearish_bidBigHigh_abs_ratio_abv <-> bullish_imbalance_evolution;0.0325;0.0325
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_combined_pressure;0.0297;0.0297
bearish_bidBigHigh_abs_ratio_abv <-> bullish_bidBigHigh_abs_ratio_blw_special;-0.0285;0.0285
bearish_bidBigHigh_abs_ratio_abv <-> bearish_extrem_abs_ratio_extrem;-0.0254;0.0254
bearish_askBigHigh_abs_ratio_abv_special <-> bullish_market_context_score;0.0195;0.0195
bearish_bidBigHigh_abs_ratio_abv <-> bearish_repeat_ticks_ratio_special_extrem;-0.0168;0.0168
bearish_bidBigHigh_abs_ratio_abv <-> bearish_extrem_abs_ratio_special_extrem;-0.0138;0.0138
bearish_bidBigHigh_abs_ratio_abv <-> bearish_continuation_vs_reversal_special_extrem;-0.0138;0.0138
bearish_bidBigHigh_abs_ratio_abv <-> bearish_extrem_zone_volume_ratio_extrem;-0.0106;0.0106
bearish_bidBigHigh_abs_ratio_abv <-> bearish_extrem_vs_rest_activity_extrem;0.0074;0.0074
bearish_askBigHigh_abs_ratio_abv_special <-> naked_poc_dist_above;-0.0014;0.0014
bearish_bidBigHigh_abs_ratio_abv <-> bullish_big_trade_ratio_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv <-> bullish_big_trade_ratio_special_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv <-> bullish_big_trade_imbalance_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv <-> bullish_big_trade_imbalance_special_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv <-> bearish_asc_dynamics;-0.0644;0.0644
bearish_bidBigHigh_abs_ratio_abv <-> bearish_asc_dsc_ratio;-0.0510;0.0510
bearish_bidBigHigh_abs_ratio_abv <-> bearish_asc_dsc_ratio_special;-0.0173;0.0173
bearish_bidBigHigh_abs_ratio_abv <-> extrem_asc_ratio_bullish_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv <-> extrem_dsc_ratio_bullish_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv <-> extrem_zone_significance_bullish_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv <-> extrem_ask_bid_imbalance_bullish;nan;nan
bearish_bidBigHigh_abs_ratio_abv <-> extrem_ask_bid_imbalance_bullish_special_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv <-> extrem_asc_dsc_comparison_bullish_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv <-> bearish_big_trade_ratio2_extrem;0.2449;0.2449
bearish_bidBigHigh_abs_ratio_abv <-> bearish_big_trade_ratio2_special_extrem;-0.1679;0.1679
bearish_bidBigHigh_abs_ratio_abv <-> bearish_dsc_ask_bid_imbalance;0.0973;0.0973
bearish_bidBigHigh_abs_ratio_abv <-> bullish_big_trade_ratio2_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv <-> bullish_big_trade_ratio2_extrem_special;nan;nan
bearish_bidBigHigh_abs_ratio_abv <-> bearish_repeatAskBid_ratio;0.0920;0.0920
bearish_bidBigHigh_abs_ratio_abv <-> absorption_intensity_repeat_bearish_vol;-0.0867;0.0867
bearish_bidBigHigh_abs_ratio_abv <-> bearish_imbalance_evolution;-0.0847;0.0847
bearish_bidBigHigh_abs_ratio_abv <-> bearish_asc_ask_bid_delta_imbalance;-0.0832;0.0832
bearish_bidBigHigh_abs_ratio_abv <-> bearish_asc_ask_bid_imbalance;-0.0644;0.0644
bearish_bidBigHigh_abs_ratio_abv <-> bearish_absorption_intensity_repeat_count;0.0582;0.0582
bearish_bidBigHigh_abs_ratio_abv <-> bullish_repeatAskBid_ratio;0.0503;0.0503
bearish_bidBigHigh_abs_ratio_abv <-> count_AbvBlw_asym_ratio;-0.0500;0.0500
bearish_bidBigHigh_abs_ratio_abv <-> count_blw_tot_ratio;0.0500;0.0500
bearish_bidBigHigh_abs_ratio_abv <-> count_abv_tot_ratio;-0.0500;0.0500
bearish_bidBigHigh_abs_ratio_abv <-> bullish_absorption_ratio;0.0469;0.0469
bearish_bidBigHigh_abs_ratio_abv <-> bullish_asc_ask_bid_imbalance;0.0375;0.0375
bearish_bidBigHigh_abs_ratio_abv <-> bullish_asc_dynamics;0.0371;0.0371
bearish_bidBigHigh_abs_ratio_abv <-> bullish_asc_dsc_ratio_special;-0.0354;0.0354
bearish_bidBigHigh_abs_ratio_abv <-> bullish_absorption_ratio_special;-0.0354;0.0354
bearish_bidBigHigh_abs_ratio_abv <-> bearish_volume_ratio_6Tick;0.0269;0.0269
