Correlation_Pair;Correlation_Value;Absolute_Correlation
ratioDeltaBlw <-> bear_imbalance_high_2;-0.0436;0.0436
bullish_imnbScore_score <-> bull_imbalance_high_2;0.0436;0.0436
bullish_imnbScore_score <-> bearish_dsc_dynamics;-0.0436;0.0436
bullish_imnbScore_score <-> bearish_dsc_ask_bid_imbalance;-0.0436;0.0436
cumDiffVolDeltaRatio <-> bull_imbalance_high_0;0.0435;0.0435
absorption_intensity_repeat_bullish_vol <-> bearish_market_context_score;-0.0435;0.0435
poc_diff_ratio_11P_21P <-> VolAbv_vol_ratio;0.0434;0.0434
bullish_ask_ratio <-> bearish_dsc_ask_bid_imbalance;0.0434;0.0434
bear_imbalance_low_2 <-> finished_auction_low;-0.0434;0.0434
poc_diff_6P_16P <-> bearish_ask_ratio;0.0433;0.0433
poc_diff_ratio_6P_16P <-> bearish_dsc_ask_bid_delta_imbalance;-0.0433;0.0433
range_strength_5_23 <-> bullish_bid_abs_ratio_blw;-0.0433;0.0433
poc_diff_6P_21P <-> bearish_asc_ask_bid_delta_imbalance;0.0432;0.0432
is_in_range_5_23 <-> bullish_reversal_force;-0.0432;0.0432
cumDiffVolDeltaRatio <-> bullish_bid_score;-0.0432;0.0432
pocDeltaPocVolRatio <-> bullish_repeatAskBid_ratio;-0.0432;0.0432
overlap_ratio_VA_6P_11P <-> bullish_repeatAskBid_ratio;0.0431;0.0431
is_in_range_10_32 <-> price_volume_dynamic;-0.0431;0.0431
is_in_range_5_23 <-> VolBlw_vol_ratio;-0.0431;0.0431
bullish_ask_ratio <-> bearish_dsc_dynamics;0.0431;0.0431
bearish_ask_score <-> bullish_ask_score;-0.0431;0.0431
bull_imbalance_high_0 <-> bullish_asc_ask_bid_delta_imbalance;0.0431;0.0431
bearish_bid_abs_ratio_abv <-> bearish_combined_pressure;-0.0431;0.0431
overlap_ratio_VA_6P_21P <-> bullish_absorption_score;0.0430;0.0430
bullish_ask_ratio <-> bear_imbalance_high_2;-0.0430;0.0430
poc_diff_11P_21P <-> bearish_ask_ratio;0.0429;0.0429
VolBlw_vol_ratio <-> bear_imbalance_high_2;-0.0429;0.0429
imbalance_score_high <-> bearish_combined_pressure;-0.0429;0.0429
bullish_ask_abs_ratio_blw <-> bearish_dsc_ask_bid_imbalance;0.0429;0.0429
diffPriceClose_VA21PPoc <-> bull_imbalance_low_1;0.0428;0.0428
poc_diff_6P_16P <-> bearish_absorption_score;0.0428;0.0428
is_in_range_10_32 <-> vol_volatility_score;-0.0428;0.0428
bullish_reversal_force <-> bear_imbalance_high_2;-0.0428;0.0428
poc_diff_ratio_6P_16P <-> bullish_absorption_intensity_repeat_count;-0.0427;0.0427
bullish_ask_abs_ratio_blw <-> bearish_dsc_dynamics;0.0427;0.0427
bullish_abs_diff_blw <-> bearish_dsc_ask_bid_delta_imbalance;-0.0427;0.0427
diffPriceClose_VA21PvaL <-> bullish_absorption_score;0.0426;0.0426
poc_diff_6P_11P <-> bearish_combined_pressure;-0.0426;0.0426
poc_diff_6P_21P <-> bullish_absorption_score;0.0426;0.0426
bearish_ask_score <-> bear_imbalance_low_0;0.0426;0.0426
bearish_ask_score <-> bearish_ask_abs_ratio_abv;-0.0426;0.0426
bear_imbalance_high_3 <-> bullish_asc_dsc_ratio;-0.0426;0.0426
bear_imbalance_high_3 <-> bullish_absorption_ratio;-0.0426;0.0426
diffPriceClose_VA21PvaL <-> bullish_absorption_intensity_repeat_count;-0.0425;0.0425
bearish_ask_bid_ratio <-> cumDiffVolDeltaRatio;0.0425;0.0425
bull_imbalance_high_2 <-> bullish_repeatAskBid_ratio;0.0425;0.0425
poc_diff_6P_16P <-> bullish_imbalance_evolution;-0.0424;0.0424
poc_diff_ratio_11P_21P <-> bearish_bid_abs_ratio_abv;-0.0424;0.0424
asymetrie_volume <-> bullish_combined_pressure;-0.0424;0.0424
bullish_reversal_force <-> bullish_combined_pressure;0.0423;0.0423
VolAbv_vol_ratio <-> bullish_combined_pressure;-0.0423;0.0423
VolBlw_vol_ratio <-> bullish_combined_pressure;0.0423;0.0423
bearish_ask_score <-> bull_imbalance_low_3;-0.0423;0.0423
poc_diff_6P_16P <-> bullish_bid_ratio;0.0422;0.0422
range_strength_5_23 <-> bear_imbalance_high_1;-0.0421;0.0421
bearish_reversal_force <-> bullish_combined_pressure;-0.0421;0.0421
bullish_ask_score <-> bearish_asc_dynamics;0.0421;0.0421
bullish_ask_score <-> bearish_asc_ask_bid_imbalance;0.0421;0.0421
bearish_abs_diff_abv <-> bullish_market_context_score;0.0421;0.0421
diffPriceClose_VA21PvaH <-> bullish_combined_pressure;-0.0420;0.0420
is_in_range_10_32 <-> bullish_absorption_score;-0.0420;0.0420
bullish_ask_bid_ratio <-> bearish_asc_dsc_ratio;0.0420;0.0420
asymetrie_volume <-> bullish_bid_abs_ratio_blw;0.0420;0.0420
is_in_range_10_32 <-> bearish_ask_abs_ratio_abv;-0.0419;0.0419
pocDeltaPocVolRatio <-> bearish_ask_score;-0.0419;0.0419
finished_auction_low <-> bearish_imbalance_evolution;-0.0419;0.0419
bearish_dsc_ask_bid_imbalance <-> price_volume_dynamic;-0.0419;0.0419
poc_diff_6P_16P <-> bullish_bid_score;-0.0418;0.0418
bullish_ask_ratio <-> imbalance_score_high;-0.0418;0.0418
imbalance_score_high <-> price_volume_dynamic;-0.0418;0.0418
bearish_dsc_dynamics <-> price_volume_dynamic;-0.0418;0.0418
diffPriceClose_VA21PPoc <-> bullish_absorption_score;0.0417;0.0417
VolAbv_vol_ratio <-> bullish_absorption_intensity_repeat_count;0.0417;0.0417
overlap_ratio_VA_11P_21P <-> VolPocVolCandleRatio;-0.0416;0.0416
poc_diff_ratio_6P_16P <-> absorption_intensity_repeat_bullish_vol;-0.0416;0.0416
bull_imbalance_low_1 <-> bearish_combined_pressure;-0.0416;0.0416
poc_diff_ratio_11P_21P <-> absorption_intensity_repeat_bullish_vol;-0.0415;0.0415
bearish_ask_bid_ratio <-> bullish_repeatAskBid_ratio;-0.0415;0.0415
cumDiffVolDeltaRatio <-> bearish_combined_pressure;-0.0415;0.0415
bearish_ask_score <-> bullish_asc_dynamics;-0.0415;0.0415
bear_imbalance_high_2 <-> count_AbvBlw_asym_ratio;0.0415;0.0415
bear_imbalance_high_2 <-> count_blw_tot_ratio;-0.0415;0.0415
bear_imbalance_high_2 <-> count_abv_tot_ratio;0.0415;0.0415
finished_auction_low <-> bullish_asc_dsc_ratio;-0.0415;0.0415
finished_auction_low <-> bullish_absorption_ratio;-0.0415;0.0415
bullish_ask_bid_ratio <-> pocDeltaPocVolRatio;-0.0414;0.0414
bearish_ask_score <-> bullish_asc_ask_bid_imbalance;-0.0414;0.0414
bullish_ask_score <-> bullish_combined_pressure;0.0414;0.0414
bullish_asc_ask_bid_delta_imbalance <-> bearish_repeatAskBid_ratio;-0.0414;0.0414
poc_diff_ratio_11P_21P <-> asymetrie_volume;0.0413;0.0413
poc_diff_ratio_11P_21P <-> count_AbvBlw_asym_ratio;0.0413;0.0413
poc_diff_ratio_11P_21P <-> count_blw_tot_ratio;-0.0413;0.0413
poc_diff_ratio_11P_21P <-> count_abv_tot_ratio;0.0413;0.0413
VolCandleMeanxRatio <-> bear_imbalance_high_2;-0.0413;0.0413
bear_imbalance_high_3 <-> bullish_dsc_ask_bid_delta_imbalance;-0.0413;0.0413
cumDiffVolDeltaRatio <-> vol_volatility_score;-0.0412;0.0412
bull_imbalance_low_1 <-> bearish_bid_abs_ratio_abv;-0.0412;0.0412
finished_auction_high <-> price_volume_dynamic;0.0412;0.0412
bullish_abs_diff_blw <-> bearish_market_context_score;-0.0412;0.0412
overlap_ratio_VA_6P_16P <-> bullish_absorption_score;0.0411;0.0411
poc_diff_6P_11P <-> bearish_repeatAskBid_ratio;0.0411;0.0411
poc_diff_11P_21P <-> bearish_asc_ask_bid_delta_imbalance;0.0411;0.0411
bearish_ask_abs_ratio_abv <-> bullish_asc_dsc_ratio;0.0411;0.0411
bearish_ask_abs_ratio_abv <-> bullish_absorption_ratio;0.0411;0.0411
poc_diff_ratio_6P_11P <-> bearish_absorption_score;-0.0410;0.0410
bullish_ask_abs_ratio_blw <-> bearish_asc_dynamics;0.0410;0.0410
bullish_ask_abs_ratio_blw <-> bearish_asc_ask_bid_imbalance;0.0410;0.0410
poc_diff_ratio_6P_16P <-> bullish_ask_abs_ratio_blw;-0.0409;0.0409
bull_imbalance_high_0 <-> bullish_abs_diff_blw;0.0409;0.0409
bearish_asc_ask_bid_delta_imbalance <-> vol_volatility_score;-0.0409;0.0409
bull_imbalance_low_1 <-> bear_imbalance_high_2;-0.0408;0.0408
bearish_ask_abs_ratio_abv <-> bullish_repeatAskBid_ratio;0.0408;0.0408
poc_diff_6P_21P <-> bull_imbalance_high_1;0.0407;0.0407
poc_diff_11P_21P <-> VolBlw_vol_ratio;-0.0407;0.0407
bear_imbalance_low_1 <-> bullish_repeatAskBid_ratio;-0.0407;0.0407
poc_diff_6P_11P <-> market_regimeADX;0.0406;0.0406
poc_diff_6P_16P <-> bullish_ask_bid_ratio;0.0406;0.0406
poc_diff_11P_21P <-> bullish_reversal_force;-0.0406;0.0406
poc_diff_11P_21P <-> bearish_abs_diff_abv;0.0406;0.0406
poc_diff_ratio_11P_21P <-> bullish_bid_abs_ratio_blw;-0.0406;0.0406
diffPriceClose_VA21PPoc <-> bear_imbalance_low_0;-0.0405;0.0405
poc_diff_ratio_6P_21P <-> bearish_dsc_ask_bid_delta_imbalance;-0.0405;0.0405
diffVolCandle_0_1Ratio <-> finished_auction_low;-0.0405;0.0405
bull_imbalance_low_1 <-> bullish_market_context_score;0.0405;0.0405
bearish_bid_abs_ratio_abv <-> bullish_asc_ask_bid_imbalance;-0.0405;0.0405
poc_diff_6P_16P <-> ratioDeltaBlw;-0.0404;0.0404
bullish_imnbScore_score <-> finished_auction_high;0.0404;0.0404
finished_auction_low <-> bullish_absorption_intensity_repeat_count;0.0404;0.0404
bearish_bid_abs_ratio_abv <-> bullish_asc_dynamics;-0.0404;0.0404
poc_diff_6P_16P <-> imbalance_score_high;-0.0403;0.0403
diffPriceClose_VA21PvaL <-> bearish_dsc_ask_bid_delta_imbalance;0.0402;0.0402
poc_diff_6P_16P <-> ratioDeltaAbv;0.0401;0.0401
range_strength_10_32 <-> ratioDeltaBlw;-0.0401;0.0401
cumDiffVolDeltaRatio <-> bullish_combined_pressure;-0.0401;0.0401
bearish_bid_score <-> price_volume_dynamic;-0.0401;0.0401
bullish_bid_abs_ratio_blw <-> bearish_market_context_score;-0.0401;0.0401
poc_diff_11P_21P <-> asymetrie_volume;0.0400;0.0400
range_strength_5_23 <-> bullish_dsc_dynamics;0.0400;0.0400
range_strength_5_23 <-> bullish_dsc_ask_bid_imbalance;0.0400;0.0400
ratio_delta_vol_VA21P <-> bullish_absorption_intensity_repeat_count;-0.0399;0.0399
poc_diff_6P_16P <-> bearish_ask_bid_ratio;0.0399;0.0399
bearish_ask_bid_ratio <-> bullish_market_context_score;0.0399;0.0399
diffPriceClose_VA21PvaL <-> bullish_repeatAskBid_ratio;0.0398;0.0398
poc_diff_6P_11P <-> absorption_intensity_repeat_bearish_vol;0.0398;0.0398
pocDeltaPocVolRatio <-> bullish_dsc_dynamics;-0.0398;0.0398
pocDeltaPocVolRatio <-> bullish_dsc_ask_bid_imbalance;-0.0398;0.0398
imbalance_score_low <-> finished_auction_low;-0.0398;0.0398
count_AbvBlw_asym_ratio <-> bullish_combined_pressure;-0.0398;0.0398
count_blw_tot_ratio <-> bullish_combined_pressure;0.0398;0.0398
count_abv_tot_ratio <-> bullish_combined_pressure;-0.0398;0.0398
pocDeltaPocVolRatio <-> bullish_ask_score;0.0397;0.0397
bullish_bid_ratio <-> bear_imbalance_high_2;0.0397;0.0397
bull_imbalance_low_3 <-> bearish_market_context_score;-0.0397;0.0397
poc_diff_6P_21P <-> bullish_ask_bid_ratio;0.0396;0.0396
cumDiffVolDeltaRatio <-> bull_imbalance_high_1;0.0396;0.0396
diffPriceClose_VA21PvaL <-> bull_imbalance_low_1;0.0395;0.0395
bullish_bid_ratio <-> bear_imbalance_high_1;0.0395;0.0395
absorption_intensity_repeat_bearish_vol <-> bullish_market_context_score;0.0395;0.0395
poc_diff_11P_21P <-> VolAbv_vol_ratio;0.0394;0.0394
cumDiffVolDeltaRatio <-> bearish_absorption_ratio;0.0394;0.0394
bearish_absorption_intensity_repeat_count <-> bullish_absorption_intensity_repeat_count;0.0394;0.0394
poc_diff_ratio_6P_16P <-> bullish_bid_abs_ratio_blw;-0.0393;0.0393
poc_diff_ratio_11P_21P <-> bullish_absorption_intensity_repeat_count;-0.0393;0.0393
diffVolCandle_0_1Ratio <-> bull_imbalance_high_1;0.0393;0.0393
bullish_ask_score <-> bull_imbalance_high_1;0.0393;0.0393
is_in_range_10_32 <-> finished_auction_high;-0.0392;0.0392
poc_diff_6P_21P <-> bullish_bid_ratio;0.0391;0.0391
diffPriceClose_VA21PvaL <-> bear_imbalance_high_3;-0.0390;0.0390
overlap_ratio_VA_6P_11P <-> bull_imbalance_low_3;0.0390;0.0390
poc_diff_ratio_11P_21P <-> cumDiffVolDeltaRatio;0.0390;0.0390
range_strength_5_23 <-> bullish_absorption_intensity_repeat_count;-0.0390;0.0390
bearish_bid_abs_ratio_abv <-> price_volume_dynamic;-0.0390;0.0390
diffPriceClose_VA21PPoc <-> bullish_combined_pressure;-0.0389;0.0389
poc_diff_ratio_11P_21P <-> VolBlw_vol_ratio;-0.0389;0.0389
bearish_reversal_force <-> bullish_absorption_intensity_repeat_count;0.0389;0.0389
finished_auction_high <-> bullish_asc_ask_bid_delta_imbalance;0.0389;0.0389
poc_diff_ratio_11P_21P <-> bearish_market_context_score;0.0388;0.0388
is_in_range_10_32 <-> diffVolCandle_0_1Ratio;-0.0388;0.0388
poc_diff_ratio_6P_11P <-> bearish_ask_abs_ratio_abv;-0.0387;0.0387
poc_diff_6P_16P <-> bullish_dsc_dynamics;0.0387;0.0387
poc_diff_6P_16P <-> bullish_dsc_ask_bid_imbalance;0.0387;0.0387
poc_diff_ratio_11P_21P <-> bullish_reversal_force;-0.0387;0.0387
diffVolCandle_0_1Ratio <-> imbalance_score_high;-0.0387;0.0387
bearish_ask_score <-> bearish_absorption_intensity_repeat_count;0.0387;0.0387
poc_diff_6P_16P <-> bullish_absorption_score;0.0386;0.0386
pocDeltaPocVolRatio <-> bullish_dsc_ask_bid_delta_imbalance;0.0386;0.0386
is_in_range_10_32 <-> bearish_asc_ask_bid_delta_imbalance;-0.0385;0.0385
poc_diff_ratio_6P_16P <-> bearish_ask_ratio;-0.0384;0.0384
poc_diff_ratio_6P_21P <-> bearish_ask_abs_ratio_abv;-0.0384;0.0384
bullish_ask_bid_ratio <-> bull_imbalance_high_1;-0.0384;0.0384
ratioDeltaAbv <-> bullish_market_context_score;0.0384;0.0384
poc_diff_ratio_6P_16P <-> bullish_absorption_score;-0.0383;0.0383
bearish_ask_score <-> naked_poc_dist_below;-0.0383;0.0383
ratio_delta_vol_VA21P <-> vol_volatility_score;0.0382;0.0382
poc_diff_ratio_6P_11P <-> VolAbv_vol_ratio;0.0382;0.0382
range_strength_5_23 <-> bear_imbalance_low_0;0.0382;0.0382
cumDiffVolDeltaRatio <-> bearish_imnbScore_score;0.0382;0.0382
overlap_ratio_VA_11P_21P <-> bullish_asc_dynamics;0.0381;0.0381
overlap_ratio_VA_11P_21P <-> bullish_asc_ask_bid_imbalance;0.0381;0.0381
poc_diff_6P_16P <-> bullish_asc_dynamics;-0.0380;0.0380
diffPriceClose_VA21PPoc <-> bearish_imnbScore_score;-0.0379;0.0379
diffPriceClose_VA21PvaL <-> bear_imbalance_low_0;-0.0379;0.0379
poc_diff_6P_16P <-> bullish_asc_ask_bid_imbalance;-0.0379;0.0379
is_in_range_10_32 <-> bearish_ask_ratio;-0.0379;0.0379
is_in_range_10_32 <-> bullish_bid_score;0.0379;0.0379
bearish_bid_ratio <-> bullish_market_context_score;-0.0379;0.0379
bull_imbalance_high_1 <-> count_AbvBlw_asym_ratio;-0.0379;0.0379
bull_imbalance_high_1 <-> count_blw_tot_ratio;0.0379;0.0379
bull_imbalance_high_1 <-> count_abv_tot_ratio;-0.0379;0.0379
imbalance_score_low <-> bullish_repeatAskBid_ratio;0.0379;0.0379
overlap_ratio_VA_6P_11P <-> is_in_range_5_23;-0.0378;0.0378
VolCandleMeanxRatio <-> finished_auction_high;-0.0378;0.0378
diffPriceClose_VA21PPoc <-> bullish_absorption_intensity_repeat_count;-0.0377;0.0377
overlap_ratio_VA_11P_21P <-> bullish_imbalance_evolution;0.0377;0.0377
poc_diff_ratio_6P_21P <-> bullish_ask_abs_ratio_blw;-0.0377;0.0377
market_regimeADX <-> VolCandleMeanxRatio;-0.0377;0.0377
cumDiffVolDeltaRatio <-> bearish_market_context_score;-0.0377;0.0377
poc_diff_ratio_6P_21P <-> bearish_imnbScore_score;0.0376;0.0376
range_strength_5_23 <-> price_volume_dynamic;0.0376;0.0376
diffPriceClose_VA21PPoc <-> overlap_ratio_VA_11P_21P;-0.0375;0.0375
pocDeltaPocVolRatio <-> bullish_absorption_score;-0.0375;0.0375
bearish_ask_score <-> bearish_combined_pressure;-0.0374;0.0374
bull_imbalance_high_2 <-> price_volume_dynamic;0.0374;0.0374
overlap_ratio_VA_6P_16P <-> bull_imbalance_low_3;0.0373;0.0373
range_strength_5_23 <-> finished_auction_low;0.0373;0.0373
finished_auction_high <-> bullish_abs_diff_blw;0.0372;0.0372
poc_diff_6P_21P <-> vol_volatility_score;0.0371;0.0371
pocDeltaPocVolRatio <-> bullish_imbalance_evolution;0.0371;0.0371
bearish_asc_dynamics <-> bearish_combined_pressure;-0.0371;0.0371
bearish_asc_ask_bid_imbalance <-> bearish_combined_pressure;-0.0371;0.0371
ratio_delta_vol_VA21P <-> bullish_absorption_score;0.0370;0.0370
poc_diff_6P_11P <-> bullish_absorption_score;0.0370;0.0370
pocDeltaPocVolRatio <-> bullish_ask_abs_ratio_blw;0.0370;0.0370
diffPriceClose_VA21PvaL <-> bull_imbalance_high_0;0.0369;0.0369
poc_diff_ratio_6P_16P <-> bearish_imnbScore_score;0.0369;0.0369
pocDeltaPocVolRatio <-> bullish_ask_ratio;0.0369;0.0369
bull_imbalance_low_1 <-> bullish_asc_ask_bid_delta_imbalance;0.0369;0.0369
poc_diff_11P_21P <-> bullish_combined_pressure;-0.0368;0.0368
bear_imbalance_high_2 <-> bullish_asc_ask_bid_delta_imbalance;-0.0368;0.0368
diffPriceClose_VA21PvaL <-> bullish_bid_abs_ratio_blw;-0.0367;0.0367
poc_diff_6P_16P <-> bullish_combined_pressure;-0.0367;0.0367
bullish_ask_bid_ratio <-> finished_auction_low;0.0367;0.0367
diffPriceClose_VA21PvaL <-> absorption_intensity_repeat_bullish_vol;-0.0366;0.0366
poc_diff_6P_21P <-> ratioDeltaBlw;-0.0366;0.0366
is_in_range_5_23 <-> bearish_asc_ask_bid_delta_imbalance;-0.0366;0.0366
bear_imbalance_high_1 <-> bullish_asc_ask_bid_delta_imbalance;-0.0366;0.0366
poc_diff_ratio_6P_11P <-> absorption_intensity_repeat_bullish_vol;-0.0365;0.0365
poc_diff_ratio_6P_11P <-> count_AbvBlw_asym_ratio;0.0365;0.0365
poc_diff_ratio_6P_11P <-> count_blw_tot_ratio;-0.0365;0.0365
poc_diff_ratio_6P_11P <-> count_abv_tot_ratio;0.0365;0.0365
VolPocVolCandleRatio <-> bearish_combined_pressure;0.0365;0.0365
bearish_ask_score <-> bear_imbalance_low_1;0.0365;0.0365
overlap_ratio_VA_6P_11P <-> imbalance_score_low;0.0364;0.0364
poc_diff_6P_16P <-> vol_volatility_score;0.0364;0.0364
is_in_range_5_23 <-> imbalance_score_low;-0.0364;0.0364
poc_diff_ratio_6P_11P <-> asymetrie_volume;0.0363;0.0363
bearish_ask_score <-> bullish_imbalance_evolution;-0.0363;0.0363
overlap_ratio_VA_6P_21P <-> bullish_bid_score;0.0362;0.0362
poc_diff_ratio_6P_11P <-> bullish_absorption_intensity_repeat_count;-0.0362;0.0362
bull_imbalance_high_1 <-> vol_volatility_score;-0.0362;0.0362
bearish_repeatAskBid_ratio <-> price_volume_dynamic;0.0362;0.0362
poc_diff_6P_16P <-> bullish_abs_diff_blw;-0.0361;0.0361
poc_diff_6P_21P <-> bullish_imbalance_evolution;-0.0361;0.0361
poc_diff_11P_21P <-> bearish_reversal_force;0.0361;0.0361
poc_diff_11P_21P <-> VolPocVolCandleRatio;0.0361;0.0361
bearish_bid_abs_ratio_abv <-> bullish_market_context_score;-0.0361;0.0361
poc_diff_ratio_6P_11P <-> bearish_dsc_ask_bid_delta_imbalance;-0.0360;0.0360
cumDiffVolDeltaRatio <-> bullish_market_context_score;-0.0360;0.0360
poc_diff_ratio_6P_11P <-> VolPocVolCandleRatio;0.0359;0.0359
bull_imbalance_high_2 <-> bullish_asc_dsc_ratio;0.0359;0.0359
bull_imbalance_high_2 <-> bullish_absorption_ratio;0.0359;0.0359
bullish_asc_dsc_ratio <-> bullish_combined_pressure;0.0359;0.0359
bullish_absorption_ratio <-> bullish_combined_pressure;0.0359;0.0359
poc_diff_ratio_11P_21P <-> bearish_dsc_ask_bid_delta_imbalance;-0.0358;0.0358
bearish_ask_ratio <-> bullish_asc_dsc_ratio;0.0358;0.0358
bearish_ask_ratio <-> bullish_absorption_ratio;0.0358;0.0358
bullish_dsc_dynamics <-> price_volume_dynamic;-0.0358;0.0358
bullish_dsc_ask_bid_imbalance <-> price_volume_dynamic;-0.0358;0.0358
poc_diff_ratio_6P_16P <-> bullish_ask_ratio;-0.0357;0.0357
poc_diff_6P_21P <-> finished_auction_high;0.0357;0.0357
poc_diff_11P_21P <-> bull_imbalance_high_1;0.0357;0.0357
bearish_ask_score <-> bearish_abs_diff_abv;-0.0357;0.0357
poc_diff_6P_11P <-> bearish_absorption_score;0.0356;0.0356
bull_imbalance_low_3 <-> price_volume_dynamic;0.0356;0.0356
bullish_asc_dynamics <-> bearish_dsc_ask_bid_delta_imbalance;0.0356;0.0356
finished_auction_high <-> bearish_absorption_ratio;-0.0355;0.0355
bearish_absorption_score <-> naked_poc_dist_above;0.0355;0.0355
poc_diff_6P_11P <-> bullish_bid_score;-0.0354;0.0354
imbalance_score_high <-> finished_auction_high;0.0354;0.0354
finished_auction_high <-> bullish_absorption_score;-0.0354;0.0354
bearish_dsc_ask_bid_delta_imbalance <-> bullish_asc_ask_bid_imbalance;0.0354;0.0354
poc_diff_6P_16P <-> bullish_ask_score;-0.0353;0.0353
bearish_ask_abs_ratio_abv <-> bullish_absorption_score;-0.0352;0.0352
overlap_ratio_VA_6P_21P <-> VolCandleMeanxRatio;0.0351;0.0351
poc_diff_6P_21P <-> bearish_dsc_ask_bid_delta_imbalance;0.0351;0.0351
bearish_bid_score <-> bullish_imnbScore_score;-0.0351;0.0351
bearish_dsc_ask_bid_delta_imbalance <-> bullish_asc_ask_bid_delta_imbalance;-0.0351;0.0351
poc_diff_ratio_6P_16P <-> bull_imbalance_low_1;-0.0350;0.0350
poc_diff_6P_16P <-> bullish_ask_abs_ratio_blw;-0.0349;0.0349
poc_diff_6P_21P <-> bearish_ask_score;-0.0349;0.0349
poc_diff_ratio_6P_21P <-> bull_imbalance_high_0;0.0349;0.0349
bull_imbalance_high_2 <-> bear_imbalance_low_2;-0.0349;0.0349
bullish_absorption_score <-> naked_poc_dist_above;0.0349;0.0349
diffPriceClose_VA21PvaH <-> bearish_absorption_ratio;-0.0348;0.0348
poc_diff_6P_11P <-> naked_poc_dist_below;-0.0348;0.0348
bearish_asc_dynamics <-> bullish_asc_ask_bid_imbalance;0.0348;0.0348
bearish_asc_ask_bid_imbalance <-> bullish_asc_ask_bid_imbalance;0.0348;0.0348
bear_imbalance_low_2 <-> bullish_absorption_score;0.0347;0.0347
bearish_asc_dynamics <-> bullish_asc_dynamics;0.0347;0.0347
bullish_asc_dynamics <-> bearish_asc_ask_bid_imbalance;0.0347;0.0347
bear_imbalance_high_3 <-> bullish_dsc_dynamics;0.0346;0.0346
bear_imbalance_high_3 <-> bullish_dsc_ask_bid_imbalance;0.0346;0.0346
bullish_dsc_dynamics <-> bearish_absorption_ratio;0.0346;0.0346
bullish_dsc_ask_bid_imbalance <-> bearish_absorption_ratio;0.0346;0.0346
poc_diff_6P_16P <-> bearish_bid_ratio;-0.0345;0.0345
poc_diff_11P_21P <-> count_AbvBlw_asym_ratio;0.0345;0.0345
poc_diff_11P_21P <-> count_blw_tot_ratio;-0.0345;0.0345
poc_diff_11P_21P <-> count_abv_tot_ratio;0.0345;0.0345
bullish_ask_ratio <-> bearish_imnbScore_score;0.0345;0.0345
poc_diff_6P_11P <-> vol_volatility_score;0.0344;0.0344
poc_diff_ratio_6P_11P <-> bullish_bid_abs_ratio_blw;-0.0344;0.0344
bearish_reversal_force <-> finished_auction_low;0.0344;0.0344
market_regimeADX <-> cumDiffVolDeltaRatio;0.0343;0.0343
bullish_ask_bid_ratio <-> bearish_imbalance_evolution;0.0343;0.0343
pocDeltaPocVolRatio <-> bearish_combined_pressure;0.0343;0.0343
bearish_imbalance_evolution <-> bullish_imbalance_evolution;0.0343;0.0343
poc_diff_6P_16P <-> bullish_ask_ratio;-0.0342;0.0342
range_strength_10_32 <-> finished_auction_high;0.0341;0.0341
bullish_absorption_intensity_repeat_count <-> count_AbvBlw_asym_ratio;0.0341;0.0341
bullish_absorption_intensity_repeat_count <-> count_blw_tot_ratio;-0.0341;0.0341
bullish_absorption_intensity_repeat_count <-> count_abv_tot_ratio;0.0341;0.0341
bullish_repeatAskBid_ratio <-> price_volume_dynamic;0.0341;0.0341
poc_diff_ratio_6P_11P <-> VolBlw_vol_ratio;-0.0339;0.0339
is_in_range_5_23 <-> ratioDeltaAbv;-0.0339;0.0339
is_in_range_5_23 <-> diffVolDelta_0_1Ratio;0.0339;0.0339
poc_diff_ratio_6P_11P <-> bullish_reversal_force;-0.0338;0.0338
range_strength_10_32 <-> bullish_bid_ratio;0.0337;0.0337
is_in_range_5_23 <-> VolPocVolCandleRatio;0.0335;0.0335
bullish_asc_ask_bid_imbalance <-> bearish_combined_pressure;-0.0335;0.0335
poc_diff_6P_21P <-> bearish_asc_dynamics;0.0334;0.0334
poc_diff_6P_21P <-> bearish_asc_ask_bid_imbalance;0.0334;0.0334
poc_diff_ratio_11P_21P <-> VolPocVolCandleRatio;0.0334;0.0334
is_in_range_5_23 <-> price_volume_dynamic;-0.0334;0.0334
bullish_asc_dynamics <-> bearish_combined_pressure;-0.0334;0.0334
overlap_ratio_VA_6P_11P <-> diffVolDelta_0_1Ratio;0.0333;0.0333
overlap_ratio_VA_6P_16P <-> imbalance_score_low;0.0333;0.0333
poc_diff_6P_16P <-> bullish_asc_ask_bid_delta_imbalance;-0.0333;0.0333
is_in_range_5_23 <-> bullish_dsc_ask_bid_delta_imbalance;-0.0333;0.0333
imbalance_score_low <-> bullish_combined_pressure;0.0333;0.0333
finished_auction_high <-> bearish_dsc_ask_bid_delta_imbalance;-0.0333;0.0333
poc_diff_6P_21P <-> bull_imbalance_high_0;0.0332;0.0332
poc_diff_6P_21P <-> bullish_dsc_dynamics;0.0332;0.0332
poc_diff_6P_21P <-> bullish_dsc_ask_bid_imbalance;0.0332;0.0332
is_in_range_5_23 <-> bullish_market_context_score;-0.0332;0.0332
bullish_ask_bid_ratio <-> bear_imbalance_high_2;0.0332;0.0332
bullish_ask_bid_ratio <-> bullish_repeatAskBid_ratio;-0.0332;0.0332
bullish_imnbScore_score <-> bearish_combined_pressure;-0.0332;0.0332
bullish_absorption_intensity_repeat_count <-> bearish_market_context_score;-0.0332;0.0332
